route_id,service_id,trip_id
REG_758,REG_2029,REG_48109
REG_758,REG_2029,REG_690618
REG_758,REG_2029,REG_718001
REG_758,REG_2029,REG_744686
REG_758,REG_2047,REG_1103906
REG_758,REG_2047,REG_835164
REG_758,REG_2047,REG_931538
REG_758,REG_2105,REG_594103
REG_758,REG_2177,REG_926338
REG_758,REG_2196,REG_1235436
REG_758,REG_2198,REG_1337637
REG_758,REG_2198,REG_705072
REG_758,REG_2198,REG_868136
REG_758,REG_2198,REG_947186
REG_758,REG_2198,REG_977489
REG_758,REG_2214,REG_345121
REG_758,REG_2241,REG_252283
REG_758,REG_2241,REG_531779
REG_758,REG_2247,REG_516775
REG_758,REG_2256,REG_1022433
REG_758,REG_2256,REG_1059257
REG_758,REG_2256,REG_1080753
REG_758,REG_2256,REG_118629
REG_758,REG_2256,REG_1325730
REG_758,REG_2256,REG_1387153
REG_758,REG_2256,REG_1430351
REG_758,REG_2256,REG_1466070
REG_758,REG_2256,REG_1471310
REG_758,REG_2256,REG_169917
REG_758,REG_2256,REG_375435
REG_758,REG_2256,REG_430162
REG_758,REG_2256,REG_434440
REG_758,REG_2256,REG_461985
REG_758,REG_2256,REG_46660
REG_758,REG_2256,REG_473137
REG_758,REG_2256,REG_495870
REG_758,REG_2256,REG_666363
REG_758,REG_2256,REG_736669
REG_758,REG_2256,REG_766975
REG_758,REG_2256,REG_800312
REG_758,REG_2256,REG_831558
REG_758,REG_2256,REG_865671
REG_758,REG_2256,REG_881782
REG_758,REG_2256,REG_881912
REG_758,REG_2256,REG_904935
REG_758,REG_2256,REG_926206
REG_758,REG_2256,REG_935282
REG_758,REG_2256,REG_974105
REG_758,REG_2286,REG_934335
REG_758,REG_2289,REG_1447653
REG_758,REG_2289,REG_263149
REG_758,REG_2333,REG_1110744
REG_758,REG_2333,REG_1348186
REG_758,REG_2333,REG_217694
REG_758,REG_2333,REG_561657
REG_758,REG_2337,REG_1111387
REG_758,REG_2337,REG_1189592
REG_758,REG_2337,REG_1224032
REG_758,REG_2337,REG_1236807
REG_758,REG_2337,REG_20721
REG_758,REG_2337,REG_342338
REG_758,REG_2337,REG_548138
REG_758,REG_2337,REG_608527
REG_758,REG_2337,REG_984773
REG_758,REG_2382,REG_1028389
REG_758,REG_2382,REG_1082537
REG_758,REG_2382,REG_1107444
REG_758,REG_2382,REG_1138159
REG_758,REG_2382,REG_1152574
REG_758,REG_2382,REG_1174974
REG_758,REG_2382,REG_1179666
REG_758,REG_2382,REG_1179736
REG_758,REG_2382,REG_1187148
REG_758,REG_2382,REG_1190783
REG_758,REG_2382,REG_1196375
REG_758,REG_2382,REG_1215038
REG_758,REG_2382,REG_121575
REG_758,REG_2382,REG_1224030
REG_758,REG_2382,REG_1253489
REG_758,REG_2382,REG_1276324
REG_758,REG_2382,REG_131076
REG_758,REG_2382,REG_1317050
REG_758,REG_2382,REG_1317397
REG_758,REG_2382,REG_133730
REG_758,REG_2382,REG_1349525
REG_758,REG_2382,REG_1380434
REG_758,REG_2382,REG_1407034
REG_758,REG_2382,REG_1411913
REG_758,REG_2382,REG_1411950
REG_758,REG_2382,REG_1475266
REG_758,REG_2382,REG_195734
REG_758,REG_2382,REG_208790
REG_758,REG_2382,REG_218625
REG_758,REG_2382,REG_239475
REG_758,REG_2382,REG_256433
REG_758,REG_2382,REG_259346
REG_758,REG_2382,REG_263126
REG_758,REG_2382,REG_274982
REG_758,REG_2382,REG_314703
REG_758,REG_2382,REG_323758
REG_758,REG_2382,REG_325361
REG_758,REG_2382,REG_340709
REG_758,REG_2382,REG_341190
REG_758,REG_2382,REG_358589
REG_758,REG_2382,REG_372984
REG_758,REG_2382,REG_394040
REG_758,REG_2382,REG_424009
REG_758,REG_2382,REG_431997
REG_758,REG_2382,REG_43940
REG_758,REG_2382,REG_473666
REG_758,REG_2382,REG_473994
REG_758,REG_2382,REG_478242
REG_758,REG_2382,REG_478614
REG_758,REG_2382,REG_499280
REG_758,REG_2382,REG_508296
REG_758,REG_2382,REG_580798
REG_758,REG_2382,REG_59343
REG_758,REG_2382,REG_599006
REG_758,REG_2382,REG_616409
REG_758,REG_2382,REG_620774
REG_758,REG_2382,REG_631029
REG_758,REG_2382,REG_637712
REG_758,REG_2382,REG_638808
REG_758,REG_2382,REG_667382
REG_758,REG_2382,REG_699718
REG_758,REG_2382,REG_702537
REG_758,REG_2382,REG_717652
REG_758,REG_2382,REG_728666
REG_758,REG_2382,REG_732795
REG_758,REG_2382,REG_735150
REG_758,REG_2382,REG_737381
REG_758,REG_2382,REG_745058
REG_758,REG_2382,REG_747435
REG_758,REG_2382,REG_789309
REG_758,REG_2382,REG_799831
REG_758,REG_2382,REG_847641
REG_758,REG_2382,REG_850363
REG_758,REG_2382,REG_883588
REG_758,REG_2382,REG_90181
REG_758,REG_2382,REG_918677
REG_758,REG_2382,REG_921894
REG_758,REG_2382,REG_934402
REG_758,REG_2382,REG_970587
REG_758,REG_2382,REG_990008
REG_758,REG_2382,REG_991915
REG_758,REG_2511,REG_925586
REG_758,REG_2525,REG_766411
REG_758,REG_2525,REG_855211
REG_758,REG_2534,REG_111008
REG_758,REG_260,REG_1467573
REG_758,REG_2633,REG_710333
REG_758,REG_2639,REG_34208
REG_758,REG_2683,REG_851050
REG_758,REG_269,REG_1045990
REG_758,REG_269,REG_1050476
REG_758,REG_269,REG_107398
REG_758,REG_269,REG_1080814
REG_758,REG_269,REG_1081330
REG_758,REG_269,REG_1085907
REG_758,REG_269,REG_1118540
REG_758,REG_269,REG_1155234
REG_758,REG_269,REG_1239050
REG_758,REG_269,REG_125437
REG_758,REG_269,REG_1301200
REG_758,REG_269,REG_1334731
REG_758,REG_269,REG_133942
REG_758,REG_269,REG_1347534
REG_758,REG_269,REG_1349939
REG_758,REG_269,REG_1353897
REG_758,REG_269,REG_1369860
REG_758,REG_269,REG_1392810
REG_758,REG_269,REG_1409517
REG_758,REG_269,REG_1442746
REG_758,REG_269,REG_1481774
REG_758,REG_269,REG_155786
REG_758,REG_269,REG_164722
REG_758,REG_269,REG_178322
REG_758,REG_269,REG_17842
REG_758,REG_269,REG_180132
REG_758,REG_269,REG_191417
REG_758,REG_269,REG_200769
REG_758,REG_269,REG_214297
REG_758,REG_269,REG_276078
REG_758,REG_269,REG_30305
REG_758,REG_269,REG_304082
REG_758,REG_269,REG_306125
REG_758,REG_269,REG_325849
REG_758,REG_269,REG_333209
REG_758,REG_269,REG_36261
REG_758,REG_269,REG_364412
REG_758,REG_269,REG_386790
REG_758,REG_269,REG_43258
REG_758,REG_269,REG_454125
REG_758,REG_269,REG_46719
REG_758,REG_269,REG_475819
REG_758,REG_269,REG_476714
REG_758,REG_269,REG_497601
REG_758,REG_269,REG_501095
REG_758,REG_269,REG_519418
REG_758,REG_269,REG_524438
REG_758,REG_269,REG_598419
REG_758,REG_269,REG_625388
REG_758,REG_269,REG_629942
REG_758,REG_269,REG_636888
REG_758,REG_269,REG_706750
REG_758,REG_269,REG_713193
REG_758,REG_269,REG_718194
REG_758,REG_269,REG_781783
REG_758,REG_269,REG_802268
REG_758,REG_269,REG_818199
REG_758,REG_269,REG_848463
REG_758,REG_269,REG_858659
REG_758,REG_269,REG_877883
REG_758,REG_269,REG_906233
REG_758,REG_269,REG_919157
REG_758,REG_269,REG_949288
REG_758,REG_269,REG_954648
REG_758,REG_269,REG_990304
REG_758,REG_2693,REG_1285604
REG_758,REG_27,REG_877019
REG_758,REG_2840,REG_1314823
REG_758,REG_2840,REG_245524
REG_758,REG_2912,REG_568059
REG_758,REG_2914,REG_1140423
REG_758,REG_2914,REG_1339686
REG_758,REG_2914,REG_270129
REG_758,REG_2914,REG_680675
REG_758,REG_2936,REG_1283360
REG_758,REG_2936,REG_829533
REG_758,REG_2936,REG_961768
REG_758,REG_2947,REG_1253224
REG_758,REG_2947,REG_248558
REG_758,REG_2947,REG_567110
REG_758,REG_2967,REG_144645
REG_758,REG_2995,REG_1332627
REG_758,REG_2995,REG_499703
REG_758,REG_446,REG_582398
REG_758,REG_446,REG_715740
REG_758,REG_530,REG_1073341
REG_758,REG_530,REG_1088219
REG_758,REG_530,REG_1189728
REG_758,REG_530,REG_1296621
REG_758,REG_530,REG_1321903
REG_758,REG_530,REG_1381539
REG_758,REG_530,REG_1394595
REG_758,REG_530,REG_207008
REG_758,REG_530,REG_228744
REG_758,REG_530,REG_329198
REG_758,REG_530,REG_448850
REG_758,REG_530,REG_683689
REG_758,REG_530,REG_711897
REG_758,REG_530,REG_757353
REG_758,REG_530,REG_813407
REG_758,REG_530,REG_862207
REG_758,REG_530,REG_943479
REG_758,REG_530,REG_998664
REG_758,REG_531,REG_261536
REG_758,REG_531,REG_394707
REG_758,REG_531,REG_583810
REG_758,REG_557,REG_707903
REG_758,REG_557,REG_864
REG_758,REG_567,REG_397663
REG_758,REG_612,REG_172006
REG_758,REG_612,REG_521096
REG_758,REG_612,REG_907662
REG_758,REG_618,REG_769341
REG_758,REG_663,REG_276609
REG_758,REG_681,REG_1148617
REG_758,REG_681,REG_998578
REG_758,REG_711,REG_217747
REG_758,REG_711,REG_38180
REG_758,REG_724,REG_760354
REG_758,REG_733,REG_940994
REG_758,REG_756,REG_24284
REG_758,REG_766,REG_1191306
REG_758,REG_806,REG_1447149
REG_758,REG_806,REG_522549
REG_758,REG_806,REG_913490
REG_758,REG_826,REG_1210110
REG_758,REG_836,REG_1201710
REG_758,REG_836,REG_147652
REG_758,REG_836,REG_425596
REG_758,REG_836,REG_68991
REG_758,REG_836,REG_742783
REG_758,REG_858,REG_1074742
REG_758,REG_858,REG_161966
REG_758,REG_858,REG_396533
REG_759,REG_2382,REG_678101
REG_76,REG_1147,REG_1007170
REG_76,REG_1147,REG_109457
REG_76,REG_1147,REG_1175759
REG_76,REG_1147,REG_1279354
REG_76,REG_1147,REG_328451
REG_76,REG_1147,REG_340863
REG_76,REG_1147,REG_345395
REG_76,REG_1147,REG_386791
REG_76,REG_1147,REG_608312
REG_76,REG_1147,REG_640553
REG_76,REG_1147,REG_734783
REG_76,REG_1147,REG_80291
REG_76,REG_1147,REG_827088
REG_76,REG_1147,REG_912245
REG_76,REG_1328,REG_1003710
REG_76,REG_1366,REG_1157662
REG_76,REG_1366,REG_1158885
REG_76,REG_1366,REG_1495192
REG_76,REG_1366,REG_182513
REG_76,REG_1366,REG_255619
REG_76,REG_1366,REG_264633
REG_76,REG_1366,REG_637132
REG_76,REG_1366,REG_64583
REG_76,REG_1366,REG_926341
REG_76,REG_1366,REG_965044
REG_76,REG_1533,REG_1291053
REG_76,REG_1533,REG_157960
REG_76,REG_1533,REG_473639
REG_76,REG_1533,REG_690674
REG_76,REG_1533,REG_821768
REG_76,REG_1584,REG_1002646
REG_76,REG_1584,REG_1041019
REG_76,REG_1584,REG_1092063
REG_76,REG_1584,REG_1131237
REG_76,REG_1584,REG_1164024
REG_76,REG_1584,REG_1211722
REG_76,REG_1584,REG_1230254
REG_76,REG_1584,REG_1292713
REG_76,REG_1584,REG_129349
REG_76,REG_1584,REG_1312483
REG_76,REG_1584,REG_1321785
REG_76,REG_1584,REG_1343215
REG_76,REG_1584,REG_1390486
REG_76,REG_1584,REG_1395345
REG_76,REG_1584,REG_1410087
REG_76,REG_1584,REG_1423299
REG_76,REG_1584,REG_1425664
REG_76,REG_1584,REG_1426193
REG_76,REG_1584,REG_1434264
REG_76,REG_1584,REG_1440888
REG_76,REG_1584,REG_1454094
REG_76,REG_1584,REG_1457996
REG_76,REG_1584,REG_1463773
REG_76,REG_1584,REG_1470987
REG_76,REG_1584,REG_1487221
REG_76,REG_1584,REG_1491361
REG_76,REG_1584,REG_1497190
REG_76,REG_1584,REG_1498760
REG_76,REG_1584,REG_165088
REG_76,REG_1584,REG_17976
REG_76,REG_1584,REG_215959
REG_76,REG_1584,REG_222
REG_76,REG_1584,REG_223601
REG_76,REG_1584,REG_228263
REG_76,REG_1584,REG_239281
REG_76,REG_1584,REG_246805
REG_76,REG_1584,REG_252595
REG_76,REG_1584,REG_259878
REG_76,REG_1584,REG_301570
REG_76,REG_1584,REG_309243
REG_76,REG_1584,REG_317125
REG_76,REG_1584,REG_324302
REG_76,REG_1584,REG_324465
REG_76,REG_1584,REG_33071
REG_76,REG_1584,REG_339173
REG_76,REG_1584,REG_352468
REG_76,REG_1584,REG_356150
REG_76,REG_1584,REG_385376
REG_76,REG_1584,REG_404355
REG_76,REG_1584,REG_440534
REG_76,REG_1584,REG_457839
REG_76,REG_1584,REG_472849
REG_76,REG_1584,REG_481351
REG_76,REG_1584,REG_518090
REG_76,REG_1584,REG_525398
REG_76,REG_1584,REG_527329
REG_76,REG_1584,REG_530098
REG_76,REG_1584,REG_555317
REG_76,REG_1584,REG_574538
REG_76,REG_1584,REG_582178
REG_76,REG_1584,REG_587385
REG_76,REG_1584,REG_623472
REG_76,REG_1584,REG_639893
REG_76,REG_1584,REG_651474
REG_76,REG_1584,REG_700319
REG_76,REG_1584,REG_701856
REG_76,REG_1584,REG_754428
REG_76,REG_1584,REG_759143
REG_76,REG_1584,REG_781081
REG_76,REG_1584,REG_786133
REG_76,REG_1584,REG_790073
REG_76,REG_1584,REG_805615
REG_76,REG_1584,REG_806918
REG_76,REG_1584,REG_849363
REG_76,REG_1584,REG_850937
REG_76,REG_1584,REG_855378
REG_76,REG_1584,REG_861332
REG_76,REG_1584,REG_897310
REG_76,REG_1584,REG_906391
REG_76,REG_1584,REG_910397
REG_76,REG_1584,REG_918586
REG_76,REG_1584,REG_922196
REG_76,REG_1584,REG_966349
REG_76,REG_1584,REG_986733
REG_76,REG_1623,REG_1177535
REG_76,REG_1623,REG_1236928
REG_76,REG_1623,REG_1375640
REG_76,REG_1623,REG_63196
REG_76,REG_1623,REG_851954
REG_76,REG_1623,REG_88444
REG_76,REG_1860,REG_781836
REG_76,REG_2212,REG_285080
REG_76,REG_2212,REG_611022
REG_76,REG_2216,REG_954870
REG_76,REG_2256,REG_1209444
REG_76,REG_2256,REG_279811
REG_76,REG_2256,REG_738200
REG_76,REG_2382,REG_1022040
REG_76,REG_2382,REG_1105563
REG_76,REG_2382,REG_1167798
REG_76,REG_2382,REG_1171903
REG_76,REG_2382,REG_1229639
REG_76,REG_2382,REG_1244186
REG_76,REG_2382,REG_1266186
REG_76,REG_2382,REG_1307155
REG_76,REG_2382,REG_1369052
REG_76,REG_2382,REG_1385279
REG_76,REG_2382,REG_257161
REG_76,REG_2382,REG_457346
REG_76,REG_2382,REG_481357
REG_76,REG_2382,REG_490053
REG_76,REG_2382,REG_817996
REG_76,REG_2382,REG_85666
REG_76,REG_241,REG_1065766
REG_76,REG_2503,REG_1200434
REG_76,REG_2503,REG_1202408
REG_76,REG_2503,REG_324643
REG_76,REG_2503,REG_337114
REG_76,REG_2503,REG_356710
REG_76,REG_2503,REG_830297
REG_76,REG_2614,REG_1496731
REG_76,REG_269,REG_101329
REG_76,REG_269,REG_1212176
REG_76,REG_269,REG_459304
REG_76,REG_2776,REG_1141694
REG_76,REG_2776,REG_1483693
REG_76,REG_2776,REG_187665
REG_76,REG_2776,REG_41839
REG_76,REG_2776,REG_901836
REG_76,REG_2776,REG_985032
REG_76,REG_2787,REG_1022696
REG_76,REG_2787,REG_106531
REG_76,REG_2787,REG_1071530
REG_76,REG_2787,REG_1091978
REG_76,REG_2787,REG_115112
REG_76,REG_2787,REG_1236880
REG_76,REG_2787,REG_1244041
REG_76,REG_2787,REG_1257718
REG_76,REG_2787,REG_1301844
REG_76,REG_2787,REG_1348747
REG_76,REG_2787,REG_1375258
REG_76,REG_2787,REG_1392401
REG_76,REG_2787,REG_1443942
REG_76,REG_2787,REG_1489467
REG_76,REG_2787,REG_205207
REG_76,REG_2787,REG_29060
REG_76,REG_2787,REG_326244
REG_76,REG_2787,REG_33002
REG_76,REG_2787,REG_375039
REG_76,REG_2787,REG_382589
REG_76,REG_2787,REG_484201
REG_76,REG_2787,REG_493610
REG_76,REG_2787,REG_503648
REG_76,REG_2787,REG_520285
REG_76,REG_2787,REG_568630
REG_76,REG_2787,REG_707546
REG_76,REG_2787,REG_739379
REG_76,REG_2787,REG_936733
REG_76,REG_2787,REG_937664
REG_76,REG_2787,REG_97074
REG_76,REG_2970,REG_233362
REG_76,REG_2970,REG_872279
REG_76,REG_437,REG_1118762
REG_76,REG_437,REG_333001
REG_76,REG_437,REG_429995
REG_76,REG_437,REG_582502
REG_76,REG_437,REG_63263
REG_760,REG_1021,REG_678624
REG_760,REG_1030,REG_1420824
REG_760,REG_1030,REG_1446870
REG_760,REG_1030,REG_152656
REG_760,REG_1030,REG_971256
REG_760,REG_1147,REG_1090955
REG_760,REG_1147,REG_579391
REG_760,REG_1147,REG_582561
REG_760,REG_1353,REG_407783
REG_760,REG_1584,REG_1105957
REG_760,REG_1584,REG_1162260
REG_760,REG_1584,REG_1242207
REG_760,REG_1584,REG_1274018
REG_760,REG_1584,REG_1296771
REG_760,REG_1584,REG_1311196
REG_760,REG_1584,REG_131267
REG_760,REG_1584,REG_1389052
REG_760,REG_1584,REG_1410255
REG_760,REG_1584,REG_1437893
REG_760,REG_1584,REG_26466
REG_760,REG_1584,REG_268877
REG_760,REG_1584,REG_320032
REG_760,REG_1584,REG_322945
REG_760,REG_1584,REG_350779
REG_760,REG_1584,REG_361748
REG_760,REG_1584,REG_499832
REG_760,REG_1584,REG_50027
REG_760,REG_1584,REG_568834
REG_760,REG_1584,REG_601570
REG_760,REG_1584,REG_663320
REG_760,REG_1584,REG_679692
REG_760,REG_1584,REG_773785
REG_760,REG_1584,REG_878103
REG_760,REG_1584,REG_89674
REG_760,REG_1707,REG_52345
REG_760,REG_2256,REG_1094716
REG_760,REG_2256,REG_322597
REG_760,REG_2256,REG_899426
REG_760,REG_2256,REG_926184
REG_760,REG_2382,REG_1208585
REG_760,REG_2382,REG_281573
REG_760,REG_2382,REG_667133
REG_760,REG_269,REG_1240445
REG_760,REG_269,REG_1400214
REG_760,REG_269,REG_268256
REG_760,REG_269,REG_373207
REG_760,REG_269,REG_689116
REG_760,REG_2697,REG_1255857
REG_760,REG_2721,REG_1002473
REG_760,REG_2721,REG_1181808
REG_760,REG_2760,REG_245872
REG_760,REG_2760,REG_763201
REG_760,REG_2760,REG_879744
REG_761,REG_1584,REG_1172265
REG_761,REG_2382,REG_1451068
REG_762,REG_1160,REG_1011401
REG_762,REG_1160,REG_1030912
REG_762,REG_1160,REG_1041606
REG_762,REG_1160,REG_1075104
REG_762,REG_1160,REG_1181403
REG_762,REG_1160,REG_1209729
REG_762,REG_1160,REG_1351135
REG_762,REG_1160,REG_1376180
REG_762,REG_1160,REG_1377229
REG_762,REG_1160,REG_1381112
REG_762,REG_1160,REG_196596
REG_762,REG_1160,REG_313336
REG_762,REG_1160,REG_622946
REG_762,REG_1160,REG_626418
REG_762,REG_1160,REG_654466
REG_762,REG_1160,REG_65527
REG_762,REG_1160,REG_678078
REG_762,REG_1160,REG_789775
REG_762,REG_1160,REG_795087
REG_762,REG_1160,REG_841209
REG_762,REG_1160,REG_885318
REG_762,REG_1160,REG_984751
REG_762,REG_1389,REG_1017724
REG_762,REG_1389,REG_1151787
REG_762,REG_1389,REG_1205899
REG_762,REG_1389,REG_1372714
REG_762,REG_1389,REG_1383308
REG_762,REG_1389,REG_142412
REG_762,REG_1389,REG_1443308
REG_762,REG_1389,REG_1470606
REG_762,REG_1389,REG_152679
REG_762,REG_1389,REG_189922
REG_762,REG_1389,REG_204809
REG_762,REG_1389,REG_23028
REG_762,REG_1389,REG_27832
REG_762,REG_1389,REG_288853
REG_762,REG_1389,REG_362760
REG_762,REG_1389,REG_398475
REG_762,REG_1389,REG_426191
REG_762,REG_1389,REG_439946
REG_762,REG_1389,REG_468861
REG_762,REG_1389,REG_484317
REG_762,REG_1389,REG_558539
REG_762,REG_1389,REG_66096
REG_762,REG_1389,REG_709534
REG_762,REG_1389,REG_734069
REG_762,REG_1389,REG_761568
REG_762,REG_1389,REG_809302
REG_762,REG_1389,REG_834816
REG_762,REG_1389,REG_880775
REG_762,REG_1700,REG_625290
REG_762,REG_1865,REG_915904
REG_762,REG_1993,REG_10712
REG_762,REG_2258,REG_452565
REG_762,REG_2382,REG_1089970
REG_762,REG_2382,REG_1152730
REG_762,REG_2382,REG_1352744
REG_762,REG_2382,REG_200060
REG_762,REG_2382,REG_228511
REG_762,REG_2382,REG_307901
REG_762,REG_2382,REG_473541
REG_762,REG_2382,REG_615747
REG_762,REG_2382,REG_761397
REG_762,REG_2382,REG_795758
REG_762,REG_2382,REG_853498
REG_762,REG_2382,REG_921510
REG_762,REG_2717,REG_1418144
REG_762,REG_2717,REG_376216
REG_762,REG_2717,REG_666063
REG_762,REG_2717,REG_785663
REG_762,REG_380,REG_1056057
REG_762,REG_49,REG_1350247
REG_762,REG_49,REG_791244
REG_762,REG_49,REG_827281
REG_762,REG_752,REG_1249100
REG_762,REG_752,REG_1260283
REG_762,REG_752,REG_1469459
REG_762,REG_752,REG_292304
REG_762,REG_752,REG_321014
REG_762,REG_752,REG_352992
REG_762,REG_752,REG_408219
REG_762,REG_752,REG_909472
REG_763,REG_2382,REG_1022477
REG_763,REG_2382,REG_1106609
REG_763,REG_2382,REG_1126758
REG_763,REG_2382,REG_1136721
REG_763,REG_2382,REG_1173888
REG_763,REG_2382,REG_1182944
REG_763,REG_2382,REG_119532
REG_763,REG_2382,REG_1234433
REG_763,REG_2382,REG_1248159
REG_763,REG_2382,REG_129397
REG_763,REG_2382,REG_1362408
REG_763,REG_2382,REG_1413917
REG_763,REG_2382,REG_1442650
REG_763,REG_2382,REG_158022
REG_763,REG_2382,REG_174414
REG_763,REG_2382,REG_192350
REG_763,REG_2382,REG_203691
REG_763,REG_2382,REG_518040
REG_763,REG_2382,REG_538302
REG_763,REG_2382,REG_637259
REG_763,REG_2382,REG_726373
REG_763,REG_2382,REG_726679
REG_763,REG_2382,REG_768414
REG_763,REG_2382,REG_776885
REG_763,REG_2382,REG_840151
REG_763,REG_2382,REG_846012
REG_763,REG_2382,REG_886602
REG_763,REG_2382,REG_906511
REG_763,REG_2382,REG_936687
REG_763,REG_2382,REG_955532
REG_763,REG_2382,REG_965594
REG_764,REG_1030,REG_1293378
REG_764,REG_1030,REG_1427108
REG_764,REG_1030,REG_23611
REG_764,REG_1030,REG_687105
REG_764,REG_1147,REG_1029754
REG_764,REG_1147,REG_1064899
REG_764,REG_1147,REG_1259929
REG_764,REG_1147,REG_156616
REG_764,REG_1147,REG_217719
REG_764,REG_1147,REG_245925
REG_764,REG_1147,REG_346246
REG_764,REG_1147,REG_398717
REG_764,REG_1147,REG_469636
REG_764,REG_1147,REG_49629
REG_764,REG_1147,REG_599338
REG_764,REG_1147,REG_651072
REG_764,REG_1147,REG_753421
REG_764,REG_1584,REG_1027539
REG_764,REG_1584,REG_1041404
REG_764,REG_1584,REG_1047321
REG_764,REG_1584,REG_1150683
REG_764,REG_1584,REG_392543
REG_764,REG_1584,REG_57087
REG_764,REG_2256,REG_1044047
REG_764,REG_2256,REG_1045484
REG_764,REG_2256,REG_1311071
REG_764,REG_2256,REG_1346429
REG_764,REG_2256,REG_1454028
REG_764,REG_2256,REG_220228
REG_764,REG_2256,REG_331195
REG_764,REG_2256,REG_482121
REG_764,REG_2256,REG_545747
REG_764,REG_2256,REG_553913
REG_764,REG_2256,REG_822013
REG_764,REG_2256,REG_88349
REG_764,REG_2256,REG_886623
REG_764,REG_2382,REG_1033098
REG_764,REG_2382,REG_1050984
REG_764,REG_2382,REG_1217961
REG_764,REG_2382,REG_1258027
REG_764,REG_2382,REG_1350235
REG_764,REG_2382,REG_1380144
REG_764,REG_2382,REG_1475932
REG_764,REG_2382,REG_19441
REG_764,REG_2382,REG_472150
REG_764,REG_2382,REG_516001
REG_764,REG_2382,REG_557558
REG_764,REG_2382,REG_559752
REG_764,REG_2382,REG_571920
REG_764,REG_2382,REG_590862
REG_764,REG_2382,REG_709527
REG_764,REG_2382,REG_972345
REG_764,REG_2382,REG_979828
REG_764,REG_269,REG_1224145
REG_764,REG_269,REG_135436
REG_764,REG_269,REG_1426148
REG_764,REG_269,REG_1473230
REG_764,REG_269,REG_190668
REG_764,REG_269,REG_363772
REG_764,REG_269,REG_447868
REG_764,REG_269,REG_477746
REG_764,REG_269,REG_638942
REG_764,REG_269,REG_714157
REG_764,REG_269,REG_723715
REG_764,REG_269,REG_740465
REG_764,REG_269,REG_791594
REG_764,REG_269,REG_936336
REG_764,REG_269,REG_987645
REG_765,REG_1030,REG_1034326
REG_765,REG_1030,REG_105981
REG_765,REG_1030,REG_1063712
REG_765,REG_1030,REG_1067667
REG_765,REG_1030,REG_1079350
REG_765,REG_1030,REG_1085347
REG_765,REG_1030,REG_1089801
REG_765,REG_1030,REG_1101414
REG_765,REG_1030,REG_110963
REG_765,REG_1030,REG_1159541
REG_765,REG_1030,REG_1171939
REG_765,REG_1030,REG_1175680
REG_765,REG_1030,REG_1185960
REG_765,REG_1030,REG_11862
REG_765,REG_1030,REG_1196044
REG_765,REG_1030,REG_1228728
REG_765,REG_1030,REG_1275055
REG_765,REG_1030,REG_127654
REG_765,REG_1030,REG_1288374
REG_765,REG_1030,REG_13071
REG_765,REG_1030,REG_1310058
REG_765,REG_1030,REG_1322197
REG_765,REG_1030,REG_1342059
REG_765,REG_1030,REG_1356259
REG_765,REG_1030,REG_1362637
REG_765,REG_1030,REG_1372864
REG_765,REG_1030,REG_1379290
REG_765,REG_1030,REG_1388020
REG_765,REG_1030,REG_1406389
REG_765,REG_1030,REG_1429447
REG_765,REG_1030,REG_1440067
REG_765,REG_1030,REG_144593
REG_765,REG_1030,REG_144600
REG_765,REG_1030,REG_144666
REG_765,REG_1030,REG_1448647
REG_765,REG_1030,REG_1451534
REG_765,REG_1030,REG_1461881
REG_765,REG_1030,REG_1466732
REG_765,REG_1030,REG_1472283
REG_765,REG_1030,REG_1472485
REG_765,REG_1030,REG_148423
REG_765,REG_1030,REG_1489442
REG_765,REG_1030,REG_158185
REG_765,REG_1030,REG_159507
REG_765,REG_1030,REG_169867
REG_765,REG_1030,REG_178234
REG_765,REG_1030,REG_186466
REG_765,REG_1030,REG_197341
REG_765,REG_1030,REG_199890
REG_765,REG_1030,REG_229695
REG_765,REG_1030,REG_236738
REG_765,REG_1030,REG_243247
REG_765,REG_1030,REG_250750
REG_765,REG_1030,REG_317005
REG_765,REG_1030,REG_319762
REG_765,REG_1030,REG_360451
REG_765,REG_1030,REG_369562
REG_765,REG_1030,REG_384025
REG_765,REG_1030,REG_395074
REG_765,REG_1030,REG_419405
REG_765,REG_1030,REG_423874
REG_765,REG_1030,REG_435608
REG_765,REG_1030,REG_45870
REG_765,REG_1030,REG_464741
REG_765,REG_1030,REG_465427
REG_765,REG_1030,REG_487847
REG_765,REG_1030,REG_502545
REG_765,REG_1030,REG_538657
REG_765,REG_1030,REG_559495
REG_765,REG_1030,REG_574113
REG_765,REG_1030,REG_574133
REG_765,REG_1030,REG_578863
REG_765,REG_1030,REG_579591
REG_765,REG_1030,REG_590877
REG_765,REG_1030,REG_614911
REG_765,REG_1030,REG_618507
REG_765,REG_1030,REG_660669
REG_765,REG_1030,REG_679663
REG_765,REG_1030,REG_681539
REG_765,REG_1030,REG_697241
REG_765,REG_1030,REG_711772
REG_765,REG_1030,REG_715757
REG_765,REG_1030,REG_719512
REG_765,REG_1030,REG_732794
REG_765,REG_1030,REG_748238
REG_765,REG_1030,REG_762883
REG_765,REG_1030,REG_791843
REG_765,REG_1030,REG_801740
REG_765,REG_1030,REG_819796
REG_765,REG_1030,REG_82089
REG_765,REG_1030,REG_833882
REG_765,REG_1030,REG_835248
REG_765,REG_1030,REG_85010
REG_765,REG_1030,REG_855641
REG_765,REG_1030,REG_874961
