stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
Homburg(Saar)Hbf,294836.0,465585,49.327637,7.336362,,5.0
Hopfgarten im Brixental,,114575,47.455353,12.14918,1.0,
Hopfgarten im Brixental,114575.0,673617,47.455353,12.14918,,
Horb,634972.0,668422,48.44147,8.688982,,
Horb Bahnhof/ZOB,,634972,48.44154,8.688676,1.0,
Horka(Gr),,397957,51.2862,15.032184,1.0,
Horka(Gr),397957.0,193692,51.2862,15.032184,,
Hoyerswerda,402301.0,316412,51.43279,14.231407,,
Hoyerswerda Bahnhof,,402301,51.433025,14.231129,1.0,
Hude,286252.0,13271,53.10937,8.461016,,
Hude(Oldb),,286252,53.10937,8.460953,1.0,
Husum,,220391,54.472015,9.056272,1.0,
Husum,220391.0,331974,54.472088,9.055957,,
Immenstadt,,327222,47.559204,10.213997,1.0,
Immenstadt,327222.0,635708,47.559204,10.213999,,
Imst-Pitztal,,315454,47.219074,10.76167,1.0,
Imst-Pitztal,315454.0,565063,47.219074,10.76167,,
Ingolstadt Hbf,,553687,48.74455,11.437341,1.0,
Ingolstadt Hbf,553687.0,79812,48.74454,11.437337,,
Innsbruck Hauptbahnhof,,458190,47.263233,11.401031,1.0,
Innsbruck Hbf,458190.0,332026,47.263237,11.401028,,
Inowroclaw,,44211,52.804947,18.24406,1.0,
Inowroclaw,44211.0,278093,52.804947,18.24406,,
Interlaken Ost,,363793,46.6905,7.869,1.0,
Interlaken Ost,363793.0,604288,46.6905,7.869,,
Interlaken West,,358944,46.68263,7.851453,1.0,
Interlaken West,358944.0,641811,46.68263,7.851453,,
"Iserl., Letmathe Bf",,514752,51.362835,7.618396,1.0,
Iserlohn-Letmathe,514752.0,298053,51.36284,7.618397,,
Itzehoe,,27149,53.92408,9.510151,1.0,
Itzehoe,27149.0,442890,53.923794,9.510167,,
Jarocin,,292668,51.96912,17.494276,1.0,
Jarocin,292668.0,475384,51.96912,17.494276,,
Jaroslaw,,176375,50.01067,22.677896,1.0,
Jaroslaw,176375.0,436802,50.01067,22.677896,,
Jaworzno Szczakowa,,576091,50.246326,19.297424,1.0,
Jaworzno Szczakowa,576091.0,212553,50.246326,19.297424,,
Jena Paradies,,265197,50.924854,11.587468,1.0,
Jena Paradies,265197.0,453162,50.925297,11.587442,,
Jena West,,104093,50.923286,11.57785,1.0,
Jena West,104093.0,610878,50.923286,11.577848,,
Jena-Göschwitz,,472950,50.8838,11.593217,1.0,
Jena-Göschwitz,472950.0,249282,50.88394,11.593537,,
Jenbach,,420195,47.388447,11.778454,1.0,
Jenbach,420195.0,125349,47.388447,11.778454,,
Jesenice(Gr),,471147,46.48141,14.020333,1.0,
Jesenice(Gr),471147.0,536296,46.48141,14.020333,,
Jesenice(SL),,219714,46.436325,14.054913,1.0,
Jesenice(SL),219714.0,480226,46.436325,14.054913,,
Jestetten,618481.0,158717,47.654587,8.573692,,
Jestetten Bahnhof,,618481,47.65484,8.574653,1.0,
Kaiserslautern Hbf,206930.0,282448,49.43586,7.768627,,
"Kaiserslautern, Hbf",,206930,49.436264,7.768253,1.0,
Kalisz,,620400,51.74282,18.071917,1.0,
Kalisz,620400.0,154982,51.74282,18.071917,,
Kapfenberg,,385442,47.44523,15.292357,1.0,
Kapfenberg,385442.0,151912,47.44523,15.292357,,
Karlsruhe Hauptbahnhof,,241479,48.993347,8.401036,1.0,
Karlsruhe Hbf,241479.0,351443,48.993515,8.402181,,
Karlsruhe-Durlach,,23367,49.00225,8.462759,1.0,
Karlsruhe-Durlach,23367.0,45040,49.002327,8.462822,,
Kassel Bahnhof Wilhelmshöhe,,146546,51.31313,9.44705,1.0,
Kassel-Wilhelmshöhe,146546.0,220060,51.312435,9.448181,,
Katowice,,490430,50.257515,19.017164,1.0,
Katowice,490430.0,107763,50.257515,19.017164,,
Kedzierzyn Kozle,,604397,50.34436,18.204765,1.0,
Kedzierzyn Kozle,604397.0,459058,50.34436,18.204765,,
Kehl(Gr),,569986,48.575645,7.801118,1.0,
Kehl(Gr),569986.0,142836,48.575645,7.801118,,
Kempten (Allgäu) Hbf,,196565,47.711746,10.317618,1.0,
Kempten(Allgäu)Hbf,196565.0,536966,47.711746,10.31761,,
Kiel Hauptbahnhof,,571916,54.315582,10.131145,1.0,
Kirchberg in Tirol,,41479,47.448917,12.309101,1.0,
Kirchberg in Tirol,41479.0,188719,47.448917,12.309101,,
Kitzbühel,,192212,47.45411,12.391045,1.0,
Kitzbühel,192212.0,7762,47.45411,12.391045,,
Kitzbühel Hahnenkamm,,311189,47.44339,12.389856,1.0,
Kitzbühel Hahnenkamm,311189.0,361898,47.44339,12.389856,,
Klagenfurt Hbf,,213962,46.615604,14.313576,1.0,
Klagenfurt Hbf,213962.0,601411,46.615604,14.313576,,
Koblenz Hauptbahnhof,,648577,50.350925,7.588339,1.0,
Koblenz Hbf,648577.0,497100,50.35093,7.588345,,
Koebenhavn H,,482281,55.67272,12.564617,1.0,
Koebenhavn H,482281.0,625797,55.67272,12.564617,,
Kolding st,,315680,55.49084,9.481528,1.0,
Kolding st,315680.0,258946,55.49084,9.481528,,
Kolin(CZ),,409241,50.025436,15.214279,1.0,
Kolin(CZ),409241.0,362182,50.025436,15.214279,,
Koluszki,,603028,51.744602,19.818996,1.0,
Koluszki,603028.0,529414,51.744602,19.818996,,
Konin,,470610,52.231396,18.253336,1.0,
Konin,470610.0,150290,52.231396,18.253336,,
Konstanz,359828.0,182505,47.658752,9.177312,,
Konstanz Bahnhof,,359828,47.65874,9.177324,1.0,
Koscian,,305586,52.07896,16.641829,1.0,
Koscian,305586.0,649122,52.07896,16.641829,,
Kostrzyn,,473278,52.591778,14.647988,1.0,
Kostrzyn,473278.0,568793,52.591778,14.647988,,
Krakow Glowny,,621982,50.067196,19.947426,1.0,
Krakow Glowny,621982.0,96723,50.067196,19.947426,,
Krakow Plaszow,,605079,50.03509,19.974894,1.0,
Krakow Plaszow,605079.0,267611,50.03509,19.974894,,
Kralupy nad Vltavou,,652959,50.238728,14.313473,1.0,
Kralupy nad Vltavou,652959.0,34386,50.238728,14.313473,,
Kranj,,360440,46.23901,14.348167,1.0,
Kranj,360440.0,513995,46.23901,14.348167,,
Krefeld Hbf,,328277,51.325584,6.568194,1.0,
Krefeld Hbf,328277.0,495192,51.325718,6.569885,,
Kreuztal,408599.0,53631,50.956028,7.991696,,
Kreuztal Bf,,408599,50.956024,7.991691,1.0,
Kronach,,640466,50.23961,11.320111,1.0,
Kronach,640466.0,181961,50.239613,11.320115,,
Krsko,,261797,45.95624,15.493454,1.0,
Krsko,261797.0,589372,45.95624,15.493454,,
Krzeszowice,,400486,50.130962,19.633242,1.0,
Krzeszowice,400486.0,229391,50.130962,19.633242,,
Krzyz,,430985,52.87742,16.017834,1.0,
Krzyz,430985.0,613324,52.87742,16.017834,,
Kufstein,,600092,47.58308,12.16555,1.0,
Kufstein,600092.0,606952,47.58308,12.16555,,
Kutno,,150071,52.226963,19.348616,1.0,
Kutno,150071.0,663494,52.226963,19.348616,,
Kuty,,618995,48.661892,17.047695,1.0,
Kuty,618995.0,209444,48.661892,17.047695,,
Kuty(Gr),,26046,48.71108,17.000406,1.0,
Kuty(Gr),26046.0,70894,48.71108,17.000406,,
Köln Ehrenfeld Bf Ehrenfeld,,662470,50.951527,6.91727,1.0,
Köln Hbf,,454543,50.94303,6.958727,1.0,
Köln Hbf,454543.0,280359,50.94303,6.958729,,
Köln Messe/Deutz,295230.0,507542,50.940872,6.975001,,
Köln Messe/Deutz Bf,,295230,50.940876,6.974996,1.0,
Köln Messe/Deutz Gl.11-12,295230.0,604966,50.941723,6.974067,,
Köln-Ehrenfeld,662470.0,660069,50.951534,6.917276,,
Köln/Bonn Flughafen,491952.0,292635,50.878902,7.119302,,
Königs Wusterhausen,477302.0,442747,52.29666,13.63135,,1.0
Köthen,,518130,51.75193,11.989358,1.0,
Köthen,518130.0,410275,51.75193,11.989358,,
Kühnsdorf-Klopeiner See,,82214,46.62484,14.620893,1.0,
Kühnsdorf-Klopeiner See,82214.0,199910,46.62484,14.620893,,
Lancut,,169389,50.08143,22.227507,1.0,
Lancut,169389.0,483646,50.08143,22.227507,,
Landeck-Zams,,136886,47.148243,10.578392,1.0,
Landeck-Zams,136886.0,419740,47.148243,10.578392,,
Landquart,,663580,46.96744,9.554045,1.0,
Landquart,663580.0,555539,46.96744,9.554045,,
Landshut (Bay) Hauptbahnhof,,113858,48.54749,12.135925,1.0,
Landshut(Bay)Hbf,113858.0,464079,48.547493,12.13593,,
Landstuhl,432769.0,7994,49.416286,7.565931,,
"Landstuhl, Bahnhof",,432769,49.416332,7.566159,1.0,
Langen (Hessen) Bahnhof,,60176,49.99359,8.657163,1.0,
Langen am Arlberg,,638776,47.13172,10.120375,1.0,
Langen am Arlberg,638776.0,361003,47.13172,10.120375,,
Langen(Hess),60176.0,568334,49.99361,8.656787,,
Lask,,267162,51.603775,19.111855,1.0,
Lask,267162.0,338456,51.603775,19.111855,,
Leer(Ostfriesl),,69826,53.23141,7.465229,1.0,
Leer(Ostfriesl),69826.0,156610,53.231438,7.46537,,
Legnica,,663324,51.21385,16.168922,1.0,
Legnica,663324.0,63366,51.21385,16.168922,,
Lehrte,,464907,52.37663,9.974031,1.0,
Lehrte,464907.0,27624,52.37672,9.974599,,
Leipzig Hbf,,270030,51.34547,12.382064,1.0,
Leipzig Hbf,270030.0,205695,51.34547,12.382064,,
Leipzig/Halle Flughafen,,410086,51.42334,12.223426,1.0,
Leipzig/Halle Flughafen,410086.0,459992,51.42334,12.223426,,
Lennestadt-Altenhundem,342208.0,453121,51.10412,8.071475,,
Lennestadt-Altenhundem Bf,,342208,51.10413,8.071516,1.0,
Lennestadt-Grevenbrück,583478.0,112704,51.14178,8.017977,,
Lennestadt-Grevenbrück Bf,,583478,51.141777,8.017976,1.0,
Lesce-Bled,,279035,46.360416,14.157971,1.0,
Lesce-Bled,279035.0,318221,46.360416,14.157971,,
Leszno,,374882,51.846405,16.565569,1.0,
Leszno,374882.0,67503,51.846405,16.565569,,
Lichtenfels,,273895,50.146454,11.059474,1.0,
Lichtenfels,273895.0,526756,50.146454,11.059472,,
Liestal,,584195,47.484463,7.731367,1.0,
Liestal,584195.0,191049,47.484463,7.731367,,
Limburg (Lahn) Süd (ICE),,2191,50.38191,8.095532,1.0,
Limburg Süd,2191.0,250693,50.3825,8.096112,,
Lindau-Reutin,,272480,47.552383,9.703287,1.0,
Lindau-Reutin,272480.0,307527,47.552383,9.703292,,
Lingen(Ems),332565.0,221462,52.519867,7.321731,,
"Lingen, Bahnhof",,332565,52.51964,7.32127,1.0,
Linz Hbf,,209615,48.29018,14.292131,1.0,
Linz Hbf,209615.0,65739,48.29018,14.292131,,
Lippstadt,260049.0,108617,51.67069,8.348785,,
"Lippstadt, Bustreff Bahnhof",,260049,51.67069,8.348781,1.0,
Liège-Guillemins,,589430,50.62436,5.566483,1.0,
Liège-Guillemins,589430.0,530638,50.62436,5.566483,,
Ljubljana,,574346,46.05869,14.512937,1.0,
Ljubljana,574346.0,145160,46.05869,14.512937,,
Lodz Chojny,,625159,51.72638,19.484537,1.0,
Lodz Chojny,625159.0,156356,51.72638,19.484537,,
Lodz Widzew,,59299,51.763092,19.544464,1.0,
Lodz Widzew,59299.0,10375,51.763092,19.544464,,
Lovosice,,1719,50.509644,14.059534,1.0,
Lovosice,1719.0,191902,50.50971,14.059588,,
Lubin,,73792,51.39612,16.193586,1.0,
Lubin,73792.0,401016,51.39612,16.193586,,
Lublin,,221681,51.23124,22.568398,1.0,
Lublin,221681.0,137977,51.23124,22.568398,,
Lublin Zachodni,,258893,51.218742,22.508389,1.0,
Lublin Zachodni,258893.0,293061,51.218742,22.508389,,
Ludwigshafen(Rh)Hbf,141256.0,211758,49.47653,8.433042,,
"Ludwigshafen, Hauptbahnhof",,141256,49.476994,8.433321,1.0,
Ludwigsstadt,,458836,50.486584,11.382993,1.0,
Ludwigsstadt,458836.0,240706,50.486584,11.382989,,
Lunderskov st,,419545,55.48012,9.303791,1.0,
Lunderskov st,419545.0,676953,55.48012,9.303791,,
Lutherstadt Wittenberg Hbf,,533334,51.86781,12.662285,1.0,
Lutherstadt Wittenberg Hbf,533334.0,495709,51.86781,12.662285,,
Lübben(Spreewald),352245.0,176790,51.93978,13.877006,,2.0
Lübben(Spreewald),352245.0,201906,51.939842,13.877132,,1.0
"Lübben, Bahnhof",,352245,51.939842,13.877383,1.0,
Lübbenau(Spreewald),241584.0,351789,51.862026,13.961095,,2.0
Lübbenau(Spreewald),241584.0,613834,51.862095,13.961176,,1.0
"Lübbenau, Bahnhof",,241584,51.862114,13.962173,1.0,
Lübeck Hbf,,394598,53.867214,10.668884,1.0,
Lübeck Hbf,394598.0,484874,53.8676,10.668868,,
Lüneburg,,265853,53.249966,10.419999,1.0,
Lüneburg,265853.0,87671,53.24966,10.419892,,
MG Hbf /Europaplatz,,521958,51.197212,6.445421,1.0,
MG Rheydt Hbf,,417641,51.163162,6.441055,1.0,
Magdeburg Hbf,,660438,52.130512,11.626963,1.0,
Magdeburg Hbf,660438.0,110704,52.130527,11.626775,,
Magdeburg Hbf,660438.0,379398,52.130558,11.62639,,6.0
Magdeburg Hbf,660438.0,502867,52.130466,11.627213,,4.0
Magdeburg Hbf,660438.0,5475,52.130573,11.626264,,7.0
Magdeburg Hbf,660438.0,566448,52.130455,11.627337,,3.0
Magdeburg Hbf,660438.0,642094,52.130596,11.626065,,8.0
Mainz Hbf,396631.0,674175,50.001118,8.25872,,
"Mainz, Hauptbahnhof",,396631,50.00145,8.258419,1.0,
Mainz-Kastel,95222.0,531430,50.00658,8.283174,,
Maishofen-Saalbach,,460806,47.358585,12.810197,1.0,
Maishofen-Saalbach,460806.0,458037,47.358585,12.810197,,
Mallnitz-Obervellach,,292446,46.981647,13.176141,1.0,
Mallnitz-Obervellach,292446.0,133917,46.981647,13.176141,,
Mannheim Hbf,101832.0,503423,49.479355,8.468921,,
"Mannheim, Hauptbahnhof",,101832,49.479748,8.469936,1.0,
Marienhafe,462793.0,99572,53.519238,7.27436,,
Marienhafe Bahnhof,,462793,53.519897,7.273198,1.0,
Memmingen,,114840,47.985584,10.18685,1.0,
Memmingen,114840.0,272475,47.98558,10.186853,,
Meppen,296125.0,51407,52.696022,7.298015,,
"Meppen, Bahnhof",,296125,52.69565,7.298111,1.0,
Miedzyzdroje,,107302,53.92421,14.45478,1.0,
Miedzyzdroje,107302.0,257356,53.92421,14.45478,,
Mieszkowice,,298876,52.782093,14.485966,1.0,
Mieszkowice,298876.0,240702,52.782093,14.485966,,
"Minden, Kaiserstraße",,279378,52.289364,8.927862,1.0,
"Minden, Kaiserstraße",279378.0,524877,52.289368,8.927862,,
Montabaur,643274.0,509356,50.444836,7.825333,,
Montabaur Bf,,643274,50.44483,7.825323,1.0,
Mosonmagyarovar,,333941,47.850357,17.266424,1.0,
Mosonmagyarovar,333941.0,150402,47.850357,17.266424,,
Murnau,,265289,47.682266,11.192631,1.0,
Murnau,265289.0,112090,47.682266,11.192628,,
Myslowice,,419755,50.23779,19.1419,1.0,
Myslowice,419755.0,339050,50.23779,19.1419,,
Möhlin,,466424,47.56186,7.833863,1.0,
Möhlin,466424.0,653809,47.56186,7.833863,,
Mönchengladbach Hbf,521958.0,31329,51.196583,6.446111,,
Müllheim (Baden) Bahnhof,,569961,47.80945,7.599056,1.0,
Müllheim im Markgräflerland,569961.0,364257,47.809742,7.599332,,
München Hbf,,457881,48.14029,11.559602,1.0,
München Hbf,457881.0,236164,48.140232,11.558335,,
München Hbf Gl.27-36,457881.0,212453,48.14153,11.556708,,
München Hbf Gl.5-10,457881.0,157868,48.13993,11.554814,,
München Ost,399971.0,383173,48.12744,11.604971,,
München-Pasing,142189.0,317875,48.149853,11.461872,,
Münster Hauptbahnhof,,656696,51.9567,7.63444,1.0,
Münster(Westf)Hbf,656696.0,49902,51.956566,7.635715,,
Mürzzuschlag,,199597,47.60791,15.677244,1.0,
Mürzzuschlag,199597.0,390275,47.60791,15.677244,,
Nagymaros-Visegrad,,190285,47.790894,18.9588,1.0,
Nagymaros-Visegrad,190285.0,386924,47.790894,18.9588,,
Naleczow,,400900,51.31779,22.21296,1.0,
Naleczow,400900.0,369645,51.31779,22.21296,,
Naumburg(Saale)Hbf,,623097,51.16307,11.796984,1.0,
Naumburg(Saale)Hbf,623097.0,484498,51.16307,11.796984,,
Neu-Ulm,88459.0,270883,48.393494,10.005766,,
Neu-Ulm Bahnhof,,88459,48.39346,10.004789,1.0,
Neumünster,,118153,54.07566,9.979757,1.0,
Neumünster,118153.0,15548,54.075672,9.979839,,
Neustadt(Weinstr)Hbf,529812.0,198781,49.349552,8.140757,,
"Neustadt, Hauptbahnhof",,529812,49.35004,8.139985,1.0,
Neustrelitz Hauptbahnhof,,637634,53.359474,13.07435,1.0,
Neustrelitz Hbf,637634.0,405617,53.359257,13.074603,,
Niebüll,,544683,54.78956,8.834768,1.0,
Niebüll,544683.0,236612,54.789547,8.834721,,
Niebüll,544683.0,643783,54.78953,8.834595,,
Nienburg(Weser),,446857,52.645344,9.217862,1.0,
Nienburg(Weser),446857.0,362401,52.645363,9.2179,,
Norddeich,207867.0,483333,53.62158,7.160824,,
Norddeich Mole,304516.0,533641,53.62432,7.158739,,
Norddeich(Norden),,207867,53.62152,7.160884,1.0,
Norddeich(Norden) Mole,,304516,53.62432,7.158739,1.0,
Norden,487529.0,158123,53.588104,7.219352,,
Norden(Ostfriesl),,487529,53.588013,7.219321,1.0,
Nove Zamky,,133909,47.995003,18.173956,1.0,
Nove Zamky,133909.0,43058,47.995003,18.173956,,
Nowa Sol,,221682,51.799683,15.708106,1.0,
Nowa Sol,221682.0,139290,51.799683,15.708106,,
Nowy Tomysl,,639949,52.304085,16.13294,1.0,
Nowy Tomysl,639949.0,335049,52.304085,16.13294,,
Nürnberg Hbf,,357940,49.445614,11.082992,1.0,
Nürnberg Hbf,357940.0,617539,49.445618,11.082989,,
Oberhausen Hbf,,350760,51.474,6.853346,1.0,
Oberhausen Hbf,350760.0,111464,51.474876,6.851588,,
Oberndorf (Neckar) Bahnhof,,646285,48.29609,8.575363,1.0,
Oberndorf(Neckar),646285.0,348531,48.29567,8.575514,,
Oberstdorf,,343697,47.411034,10.278092,1.0,
Oberstdorf,343697.0,113125,47.411034,10.278097,,
Oborniki Slaskie,,672064,51.298965,16.907549,1.0,
Oborniki Slaskie,672064.0,495412,51.298965,16.907549,,
Odense st,,472445,55.401775,10.386005,1.0,
Odense st,472445.0,629528,55.401775,10.386005,,
Offenburg,301658.0,32178,48.476475,7.946723,,
Offenburg Bahnhof,,301658,48.476387,7.946587,1.0,
Oldenburg(Oldb)Hbf,524503.0,165693,53.1444,8.223331,,8.0
Oldenburg(Oldb)Hbf,524503.0,298396,53.144302,8.223277,,7.0
Oldenburg(Oldb)Hbf,524503.0,318931,53.143948,8.223097,,3.0
Oldenburg(Oldb)Hbf,524503.0,640397,53.14383,8.223043,,1.0
"Oldenburg, Hauptbahnhof",,524503,53.144222,8.222684,1.0,
Olten,,674884,47.351936,7.9077,1.0,
Olten,674884.0,316863,47.351936,7.9077,,
Opalenica,,115801,52.309727,16.400345,1.0,
Opalenica,115801.0,165427,52.309727,16.400345,,
Opoczno Poludnie,,270749,51.358517,20.231709,1.0,
Opoczno Poludnie,270749.0,135348,51.358517,20.231709,,
Opole Glowne,,555682,50.661514,17.925863,1.0,
Opole Glowne,555682.0,341122,50.661514,17.925863,,
Oranienburg,208867.0,149626,52.754093,13.249336,,20.0
Oranienburg,208867.0,234243,52.75408,13.249215,,28.0
Osnabrück Hbf,,633061,52.27313,8.060825,1.0,
Osnabrück Hbf,633061.0,129439,52.272606,8.061793,,5.0
Osnabrück Hbf,633061.0,161308,52.272697,8.061522,,3.0
Osnabrück Hbf,633061.0,462682,52.272747,8.061333,,2.0
Osnabrück Hbf,633061.0,489596,52.27351,8.059799,,11.0
Osnabrück Hbf,633061.0,639250,52.273598,8.059918,,12.0
Ostbahnhof,,399971,48.12815,11.604545,1.0,
Ostrava hl.n.,,353959,49.852085,18.267262,1.0,
Ostrava hl.n.,353959.0,339516,49.852085,18.267262,,
Ostseebad Binz,,514144,54.404823,13.600502,1.0,
Ostseebad Binz,514144.0,669136,54.40482,13.600507,,
Otwock,,281511,52.108418,21.26422,1.0,
Otwock,281511.0,503248,52.108418,21.26422,,
Pabianice,,286004,51.66095,19.325098,1.0,
Pabianice,286004.0,19513,51.66095,19.325098,,
Padborg st,,332185,54.82425,9.358803,1.0,
Padborg st,332185.0,345293,54.82425,9.358803,,
Paderborn Hbf,,244270,51.71298,8.740509,1.0,
Paderborn Hbf,244270.0,657422,51.71298,8.740505,,
Padova,,448708,45.417824,11.88062,1.0,
Padova,448708.0,419088,45.417824,11.88062,,
Papenburg(Ems),672876.0,245739,53.089706,7.386708,,
"Papenburg, Bahnhof",,672876,53.090424,7.388122,1.0,
Pardubice hl.n.,,568394,50.0317,15.75753,1.0,
Pardubice hl.n.,568394.0,540412,50.03174,15.756211,,
Paris Est,,330323,48.876976,2.35912,1.0,
Paris Est,330323.0,301594,48.876976,2.35912,,
Pasewalk,,165012,53.515038,13.989293,1.0,
Pasewalk,165012.0,291636,53.515354,13.988875,,
Pasing,,142189,48.149143,11.460697,1.0,
Passau Hbf,,335252,48.57363,13.45078,1.0,
Passau Hbf,335252.0,463628,48.57363,13.450776,,
Pilawa,,387598,51.957237,21.53291,1.0,
Pilawa,387598.0,37251,51.957237,21.53291,,
Pinneberg,,423650,53.65493,9.798372,1.0,
Pinneberg,423650.0,446922,53.655178,9.797606,,
Plattling,,607209,48.77962,12.863938,1.0,
Plattling,607209.0,240381,48.779617,12.86394,,
Pleszew,,507885,51.89199,17.73284,1.0,
Pleszew,507885.0,654196,51.89199,17.73284,,
"Plett., Bahnhof",,310244,51.231934,7.86891,1.0,
Plettenberg,310244.0,209123,51.23193,7.868913,,
Plochingen,,173241,48.71294,9.411299,1.0,
Plochingen,173241.0,449561,48.71308,9.41081,,
Plzen hl.n.,,130635,49.743168,13.388244,1.0,
Plzen hl.n.,130635.0,535517,49.743168,13.388244,,
Potsdam Hbf,248831.0,255136,52.391666,13.066749,,3.0
Potsdam Hbf,248831.0,527567,52.391422,13.066721,,4.0
Potsdam Hbf,248831.0,673761,52.391483,13.066728,,2.0
Poznan Glowny,,548473,52.401993,16.91087,1.0,
Poznan Glowny,548473.0,579309,52.401993,16.91087,,
Praha hl.n.,,391871,50.08306,14.436039,1.0,
Praha hl.n.,391871.0,190528,50.08306,14.436039,,
Praha-Holesovice,,364174,50.110214,14.440013,1.0,
Praha-Holesovice,364174.0,49646,50.110214,14.440013,,
Praha-Podbaba,,402280,50.11236,14.395604,1.0,
Praha-Podbaba,402280.0,31325,50.11236,14.395604,,
Praha-Vysocany,,608429,50.112305,14.497429,1.0,
Praha-Vysocany,608429.0,280161,50.11232,14.497496,,
Prenzlau,302823.0,437583,53.32162,13.86654,,2.0
Prenzlau,302823.0,651059,53.321636,13.866409,,1.0
"Prenzlau, Bahnhof",,302823,53.321613,13.866558,1.0,
Prien am Chiemsee,,174353,47.8547,12.34685,1.0,
Prien am Chiemsee,174353.0,22573,47.855515,12.346615,,
Przemysl Glowny,,550353,49.78366,22.776363,1.0,
Przemysl Glowny,550353.0,185074,49.78366,22.776363,,
Przemysl Zasanie,,201857,49.79363,22.774115,1.0,
Przemysl Zasanie,201857.0,660319,49.79363,22.774115,,
Przeworsk,,23656,50.067215,22.503357,1.0,
Przeworsk,23656.0,189310,50.067215,22.503357,,
Pulawy Miasto,,237862,51.426903,21.985098,1.0,
Pulawy Miasto,237862.0,598166,51.426903,21.985098,,
Pörtschach am Wörther See,,611899,46.636196,14.146286,1.0,
Pörtschach am Wörther See,611899.0,96999,46.636196,14.146286,,
Raciborz,,633363,50.09035,18.226397,1.0,
Raciborz,633363.0,387122,50.09035,18.226397,,
Radolfzell,355159.0,328015,47.735874,8.968984,,
Radolfzell Bahnhof,,355159,47.73581,8.969247,1.0,
Radymno,,641330,49.939533,22.829151,1.0,
Radymno,641330.0,429116,49.939533,22.829151,,
Rankweil,,640435,47.273018,9.637252,1.0,
Rankweil,640435.0,270246,47.273018,9.637252,,
Ravensburg,671948.0,218914,47.78448,9.6061,,
"Ravensburg, Bahnhof",,671948,47.784554,9.606673,1.0,
Rawicz,,175096,51.608677,16.840118,1.0,
Rawicz,175096.0,650930,51.608677,16.840118,,
Recklinghausen Hbf,,392581,51.61598,7.201371,1.0,
Recklinghausen Hbf,392581.0,551501,51.61636,7.20349,,
Regensburg Hbf,,219933,49.01167,12.099624,1.0,
Regensburg Hbf,219933.0,77152,49.011673,12.099617,,
Rejowiec,,650153,51.11764,23.239265,1.0,
Rejowiec,650153.0,518529,51.11764,23.239265,,
Remagen,498788.0,570977,50.577003,7.23027,,
Remagen Bf,,498788,50.57721,7.229776,1.0,
Rheine,233068.0,381482,52.2763,7.434255,,
"Rheine, Bahnhof",,233068,52.2763,7.43426,1.0,
Rheinfelden(CH),,219044,47.551212,7.792169,1.0,
Rheinfelden(CH),219044.0,409770,47.551212,7.792169,,
Rheydt Hbf,417641.0,111263,51.16303,6.439564,,
Riesa,122794.0,13892,51.309654,13.287734,,
Riesa Busbf/Bahnhof,,122794,51.3094,13.288383,1.0,
Ringsheim/Europa-Park,,53868,48.248672,7.773023,1.0,
Ringsheim/Europa-Park,53868.0,473906,48.248726,7.773037,,
Ringsted st,,301817,55.438038,11.786155,1.0,
Ringsted st,301817.0,607284,55.438038,11.786155,,
Roedekro st,,451404,55.069687,9.332754,1.0,
Roedekro st,451404.0,470689,55.069687,9.332754,,
Ropczyce,,538309,50.078583,21.582882,1.0,
Ropczyce,538309.0,62368,50.078583,21.582882,,
Rosenheim,,590547,47.851257,12.118983,1.0,
Rosenheim,590547.0,277327,47.850018,12.119202,,
Rostock Hauptbahnhof,,89880,54.07818,12.130724,1.0,
Rostock Hbf,89880.0,442832,54.078247,12.131079,,
Rottweil,395042.0,368722,48.165302,8.639295,,
Rottweil Bahnhof,,395042,48.165245,8.639745,1.0,
Roudnice nad Labem,,528507,50.426598,14.263827,1.0,
Roudnice nad Labem,528507.0,289504,50.426598,14.263827,,
Rovereto,,418981,45.891174,11.034067,1.0,
